school_id,school_name,year,student_health_index,student_wellbeing_score,mental_health_referral_rate,survey_response_count,survey_source_note
S051,Golden Gate Elementary,2020,70.0,64.2,4.3,62,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S051,Golden Gate Elementary,2021,70.8,65.1,4.06,62,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S051,Golden Gate Elementary,2022,72.7,65.5,4.41,79,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S051,Golden Gate Elementary,2023,73.0,66.1,4.01,69,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S051,Golden Gate Elementary,2024,75.1,67.7,4.36,86,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S052,Mission Bay High,2019,60.6,54.6,,102,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S052,Mission Bay High,2020,57.8,53.4,5.01,79,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S052,Mission Bay High,2021,62.8,53.9,4.79,90,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S052,Mission Bay High,2022,63.1,58.7,,94,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S052,Mission Bay High,2023,63.6,58.4,4.8,103,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S052,Mission Bay High,2024,64.2,58.1,4.83,111,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S053,Valley Oak K-8,2019,64.8,63.9,4.07,71,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S053,Valley Oak K-8,2020,66.6,62.9,3.99,60,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S053,Valley Oak K-8,2021,,,4.45,79,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S053,Valley Oak K-8,2022,69.8,65.3,4.63,51,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S053,Valley Oak K-8,2023,71.3,,4.17,78,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S053,Valley Oak K-8,2024,72.6,67.5,3.76,73,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S054,Oak Meadow High,2019,59.2,56.8,4.41,84,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S054,Oak Meadow High,2020,60.0,,4.93,78,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S054,Oak Meadow High,2021,60.9,54.8,4.51,78,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S054,Oak Meadow High,2022,58.9,59.9,4.87,101,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S054,Oak Meadow High,2023,61.5,59.7,4.79,107,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S054,Oak Meadow High,2024,61.8,59.8,4.4,117,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S055,Hawthorne Elementary,2019,71.1,66.0,4.15,56,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S055,Hawthorne Elementary,2020,71.1,64.8,4.07,56,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S055,Hawthorne Elementary,2021,71.1,66.1,3.91,45,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S055,Hawthorne Elementary,2022,72.1,64.9,3.95,65,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S055,Hawthorne Elementary,2023,73.3,,4.15,64,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S055,Hawthorne Elementary,2024,75.4,65.1,3.88,56,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S056,East River Middle,2019,64.8,63.0,4.25,94,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S056,East River Middle,2020,63.7,63.0,4.14,75,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S056,East River Middle,2021,65.4,61.0,4.44,69,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S056,East River Middle,2022,65.3,59.9,4.55,104,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S056,East River Middle,2023,66.9,64.4,4.21,81,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S056,East River Middle,2024,65.5,62.7,4.48,93,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S057,Cabrillo Science Academy,2019,67.0,60.5,4.35,112,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S057,Cabrillo Science Academy,2020,66.3,59.8,4.29,99,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S057,Cabrillo Science Academy,2021,68.5,61.4,4.06,92,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S057,Cabrillo Science Academy,2022,68.1,62.0,4.35,99,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S057,Cabrillo Science Academy,2023,69.9,65.0,4.72,109,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S057,Cabrillo Science Academy,2024,69.8,61.1,4.7,95,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S058,Pacific View High,2019,61.7,54.4,4.9,102,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S058,Pacific View High,2020,62.2,52.9,4.84,99,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S058,Pacific View High,2021,60.6,54.0,4.91,97,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S058,Pacific View High,2022,64.6,56.6,4.56,126,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S058,Pacific View High,2023,65.7,57.4,5.08,126,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S058,Pacific View High,2024,65.7,56.5,4.6,113,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S059,Liberty Elementary,2019,70.0,,4.04,52,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S059,Liberty Elementary,2020,66.8,62.2,4.09,41,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S059,Liberty Elementary,2021,68.3,64.8,4.04,55,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S059,Liberty Elementary,2022,67.7,64.7,4.57,45,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S059,Liberty Elementary,2023,72.4,,3.84,55,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S059,Liberty Elementary,2024,72.0,67.8,4.1,47,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S060,High Desert High,2019,60.1,56.9,4.69,86,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S060,High Desert High,2020,60.2,57.6,4.39,80,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S060,High Desert High,2021,62.9,57.5,4.51,69,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S060,High Desert High,2022,61.0,60.8,4.57,81,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S060,High Desert High,2023,62.6,60.0,4.69,94,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
S060,High Desert High,2024,66.0,59.1,4.37,80,"Fictional aggregate school-year survey extract for teaching. Index scores are school-level aggregates; mental_health_referral_rate is service contacts per 100 students, not diagnoses."
